No.,Time,Source,Destination,Protocol,Length,Time since previous frame in this TCP stream,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Time to Live,Arrival Time,S7 Communication,Data length,Function,Length,Byte Address,Info,label
1867,64.250703,192.168.0.2,224.0.0.251,MDNS,81,,,,,,1,"Jan 22, 2024 16:21:46.167059000 China Standard Time",,,,,,"Standard query 0x0000 ANY DESKTOP-5756DN0.local, ""QM"" question",Normal
1868,64.251418,192.168.0.2,224.0.0.252,LLMNR,75,,,,,,1,"Jan 22, 2024 16:21:46.167774000 China Standard Time",,,,,,Standard query 0xbb35 ANY DESKTOP-5756DN0,Normal
1869,64.251892,192.168.0.2,224.0.0.251,MDNS,107,,,,,,1,"Jan 22, 2024 16:21:46.168248000 China Standard Time",,,,,,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal
1870,64.252478,192.168.0.2,224.0.0.251,MDNS,107,,,,,,1,"Jan 22, 2024 16:21:46.168834000 China Standard Time",,,,,,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal
1871,64.421384,192.168.0.2,192.168.0.1,COTP,145,0.306259,56667,102,21715,65685,128,"Jan 22, 2024 16:21:46.337740000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1872,64.421726,192.168.0.2,192.168.0.1,COTP,61,0.000342,56667,102,21806,65739,128,"Jan 22, 2024 16:21:46.338082000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1873,64.421963,192.168.0.2,192.168.0.1,COTP,61,0.000237,56667,102,21813,66001,128,"Jan 22, 2024 16:21:46.338319000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1874,64.448317,02:c0:a8:00:0c:00,Broadcast,ARP,42,,,,,,,"Jan 22, 2024 16:21:46.364673000 China Standard Time",,,,,,Who has 192.168.0.2? Tell 192.168.0.1,Abnormal
1875,64.448334,MS-NLB-PhysServer-27_1b:90:35:00,02:c0:a8:00:0c:00,ARP,42,,,,,,,"Jan 22, 2024 16:21:46.364690000 China Standard Time",,,,,,192.168.0.2 is at 02:1b:1b:90:35:00,Abnormal
1876,64.667436,192.168.1.241,192.168.1.1,COTP,61,1.11974,62991,102,2710,6380,128,"Jan 22, 2024 16:21:46.583792000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1877,64.667769,192.168.1.241,192.168.1.1,COTP,146,0.000333,62991,102,2717,6380,128,"Jan 22, 2024 16:21:46.584125000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1878,64.703169,192.168.0.2,224.0.0.22,IGMPv3,54,,,,,,1,"Jan 22, 2024 16:21:46.619525000 China Standard Time",,,,,,Membership Report / Join group 224.0.0.252 for any sources,Normal
1879,64.713469,192.168.0.2,192.168.0.1,COTP,61,1.004186,56665,102,857,10394,128,"Jan 22, 2024 16:21:46.629825000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1880,64.734422,192.168.0.2,192.168.0.1,COTP,145,0.312459,56667,102,21820,66001,128,"Jan 22, 2024 16:21:46.650778000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1881,64.734796,192.168.0.2,192.168.0.1,COTP,61,0.000374,56667,102,21911,66055,128,"Jan 22, 2024 16:21:46.651152000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1882,64.735406,192.168.0.2,192.168.0.1,COTP,61,0.00061,56667,102,21918,66317,128,"Jan 22, 2024 16:21:46.651762000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1883,64.956307,192.168.0.13,192.168.0.1,S7COMM,85,0.95698,46408,102,1373,1037,64,"Jan 22, 2024 16:21:46.872663000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1884,64.957051,192.168.0.13,192.168.0.1,TCP,60,0.000744,46408,102,1404,1063,64,"Jan 22, 2024 16:21:46.873407000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1404 Ack=1063 Win=64069 Len=0,Abnormal
1885,64.957899,192.168.0.13,192.168.0.1,S7COMM,90,0.000848,46408,102,1404,1063,64,"Jan 22, 2024 16:21:46.874255000 China Standard Time",â\234\223,5,Write Var,1,378,ROSCTR:[Job     ] Function:[Write Var],Abnormal
1886,64.959085,192.168.0.13,192.168.0.1,S7COMM,85,0.001186,46408,102,1440,1085,64,"Jan 22, 2024 16:21:46.875441000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1887,65.003455,192.168.0.13,192.168.0.1,TCP,60,0.04437,46408,102,1471,1111,64,"Jan 22, 2024 16:21:46.919811000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1471 Ack=1111 Win=64069 Len=0,Abnormal
1888,65.047425,192.168.0.2,192.168.0.1,COTP,145,0.312019,56667,102,21925,66317,128,"Jan 22, 2024 16:21:46.963781000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1889,65.048109,192.168.0.2,192.168.0.1,COTP,61,0.000684,56667,102,22016,66371,128,"Jan 22, 2024 16:21:46.964465000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1890,65.048335,192.168.0.2,192.168.0.1,COTP,61,0.000226,56667,102,22023,66633,128,"Jan 22, 2024 16:21:46.964691000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1891,65.359294,192.168.0.2,192.168.0.1,COTP,145,0.310959,56667,102,22030,66633,128,"Jan 22, 2024 16:21:47.275650000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1892,65.359928,192.168.0.2,192.168.0.1,COTP,61,0.000634,56667,102,22121,66687,128,"Jan 22, 2024 16:21:47.276284000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1893,65.360378,192.168.0.2,192.168.0.1,COTP,61,0.00045,56667,102,22128,66949,128,"Jan 22, 2024 16:21:47.276734000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1894,65.673254,192.168.0.2,192.168.0.1,COTP,145,0.312876,56667,102,22135,66949,128,"Jan 22, 2024 16:21:47.589610000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1895,65.673882,192.168.0.2,192.168.0.1,COTP,61,0.000628,56667,102,22226,67003,128,"Jan 22, 2024 16:21:47.590238000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1896,65.674139,192.168.0.2,192.168.0.1,COTP,61,0.000257,56667,102,22233,67265,128,"Jan 22, 2024 16:21:47.590495000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1897,65.707949,192.168.0.2,192.168.0.1,COTP,61,0.99448,56665,102,864,10524,128,"Jan 22, 2024 16:21:47.624305000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1898,65.772441,192.168.1.241,192.168.1.1,COTP,61,1.104672,62991,102,2809,6477,128,"Jan 22, 2024 16:21:47.688797000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1899,65.9607,192.168.0.13,192.168.0.1,S7COMM,85,0.957245,46408,102,1471,1111,64,"Jan 22, 2024 16:21:47.877056000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1900,65.960935,192.168.0.13,192.168.0.1,TCP,60,0.000235,46408,102,1502,1137,64,"Jan 22, 2024 16:21:47.877291000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1502 Ack=1137 Win=64069 Len=0,Abnormal
1901,65.961926,192.168.0.13,192.168.0.1,S7COMM,90,0.000991,46408,102,1502,1137,64,"Jan 22, 2024 16:21:47.878282000 China Standard Time",â\234\223,5,Write Var,1,378,ROSCTR:[Job     ] Function:[Write Var],Abnormal
1902,65.963513,192.168.0.13,192.168.0.1,S7COMM,85,0.001587,46408,102,1538,1159,64,"Jan 22, 2024 16:21:47.879869000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1903,65.988107,192.168.0.2,192.168.0.1,COTP,145,0.313968,56667,102,22240,67265,128,"Jan 22, 2024 16:21:47.904463000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1904,65.98869,192.168.0.2,192.168.0.1,COTP,61,0.000583,56667,102,22331,67319,128,"Jan 22, 2024 16:21:47.905046000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1905,65.988821,192.168.0.2,192.168.0.1,COTP,61,0.000131,56667,102,22338,67581,128,"Jan 22, 2024 16:21:47.905177000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1906,66.007333,192.168.0.13,192.168.0.1,TCP,60,0.04382,46408,102,1569,1185,64,"Jan 22, 2024 16:21:47.923689000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1569 Ack=1185 Win=64069 Len=0,Abnormal
1907,66.10644,192.168.0.13,192.168.0.1,TCP,60,33.407438,48370,102,1,1,64,"Jan 22, 2024 16:21:48.022796000 China Standard Time",,,,,,[TCP Dup ACK 12#2] 48370  >  102 [ACK] Seq=1 Ack=1 Win=64053 Len=0,Abnormal
1908,66.29657,192.168.0.2,192.168.0.1,COTP,145,0.307749,56667,102,22345,67581,128,"Jan 22, 2024 16:21:48.212926000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1909,66.297181,192.168.0.2,192.168.0.1,COTP,61,0.000611,56667,102,22436,67635,128,"Jan 22, 2024 16:21:48.213537000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1910,66.297336,192.168.0.2,192.168.0.1,COTP,61,0.000155,56667,102,22443,67897,128,"Jan 22, 2024 16:21:48.213692000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1911,66.569965,PcsCompu_53:3b:4f,LLDP_Multicast,LLDP,152,,,,,,,"Jan 22, 2024 16:21:48.486321000 China Standard Time",,,,,,"LA/windows10 LA/port-001 20 SysN=WINDOWS10 SysD=innotek GmbH VirtualBox,1.2,0 + HMI RTClass3 Port Status = OFF",Abnormal
1912,66.609116,192.168.0.2,192.168.0.1,COTP,145,0.31178,56667,102,22450,67897,128,"Jan 22, 2024 16:21:48.525472000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1913,66.609813,192.168.0.2,192.168.0.1,COTP,61,0.000697,56667,102,22541,67951,128,"Jan 22, 2024 16:21:48.526169000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1914,66.610195,192.168.0.2,192.168.0.1,COTP,61,0.000382,56667,102,22548,68213,128,"Jan 22, 2024 16:21:48.526551000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1915,66.708404,192.168.0.2,192.168.0.1,COTP,61,1.000455,56665,102,871,10654,128,"Jan 22, 2024 16:21:48.624760000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1916,66.883475,192.168.1.241,192.168.1.1,COTP,61,1.111034,62991,102,2816,6575,128,"Jan 22, 2024 16:21:48.799831000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1917,66.923612,192.168.0.2,192.168.0.1,COTP,145,0.313417,56667,102,22555,68213,128,"Jan 22, 2024 16:21:48.839968000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1918,66.924343,192.168.0.2,192.168.0.1,COTP,61,0.000731,56667,102,22646,68267,128,"Jan 22, 2024 16:21:48.840699000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1919,66.924716,192.168.0.2,192.168.0.1,COTP,61,0.000373,56667,102,22653,68529,128,"Jan 22, 2024 16:21:48.841072000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1920,66.965609,192.168.0.13,192.168.0.1,S7COMM,85,0.958276,46408,102,1569,1185,64,"Jan 22, 2024 16:21:48.881965000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1921,66.96629,192.168.0.13,192.168.0.1,TCP,60,0.000681,46408,102,1600,1211,64,"Jan 22, 2024 16:21:48.882646000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1600 Ack=1211 Win=64069 Len=0,Abnormal
1922,66.967053,192.168.0.13,192.168.0.1,S7COMM,90,0.000763,46408,102,1600,1211,64,"Jan 22, 2024 16:21:48.883409000 China Standard Time",â\234\223,5,Write Var,1,378,ROSCTR:[Job     ] Function:[Write Var],Abnormal
1923,66.968285,192.168.0.13,192.168.0.1,S7COMM,85,0.001232,46408,102,1636,1233,64,"Jan 22, 2024 16:21:48.884641000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1924,67.011299,192.168.0.13,192.168.0.1,TCP,60,0.043014,46408,102,1667,1259,64,"Jan 22, 2024 16:21:48.927655000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1667 Ack=1259 Win=64069 Len=0,Abnormal
1925,67.190331,192.168.0.2,192.168.0.1,COTP,61,0.481927,56665,102,878,10703,128,"Jan 22, 2024 16:21:49.106687000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1926,67.23985,192.168.0.2,192.168.0.1,COTP,145,0.315134,56667,102,22660,68529,128,"Jan 22, 2024 16:21:49.156206000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1927,67.240285,192.168.0.2,192.168.0.1,COTP,61,0.000435,56667,102,22751,68583,128,"Jan 22, 2024 16:21:49.156641000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1928,67.24045,192.168.0.2,192.168.0.1,COTP,61,0.000165,56667,102,22758,68845,128,"Jan 22, 2024 16:21:49.156806000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1929,67.256163,192.168.0.2,224.0.0.22,IGMPv3,54,,,,,,1,"Jan 22, 2024 16:21:49.172519000 China Standard Time",,,,,,Membership Report / Leave group 224.0.0.252,Normal
1930,67.266426,192.168.0.2,224.0.0.22,IGMPv3,54,,,,,,1,"Jan 22, 2024 16:21:49.182782000 China Standard Time",,,,,,Membership Report / Join group 224.0.0.252 for any sources,Normal
1931,67.26712,192.168.0.2,224.0.0.251,MDNS,81,,,,,,1,"Jan 22, 2024 16:21:49.183476000 China Standard Time",,,,,,"Standard query 0x0000 ANY DESKTOP-5756DN0.local, ""QM"" question",Normal
1932,67.268,192.168.0.2,224.0.0.251,MDNS,107,,,,,,1,"Jan 22, 2024 16:21:49.184356000 China Standard Time",,,,,,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal
1933,67.268238,192.168.0.2,224.0.0.251,MDNS,81,,,,,,1,"Jan 22, 2024 16:21:49.184594000 China Standard Time",,,,,,"Standard query 0x0000 ANY DESKTOP-5756DN0.local, ""QM"" question",Normal
1934,67.269096,192.168.0.2,224.0.0.251,MDNS,81,,,,,,1,"Jan 22, 2024 16:21:49.185452000 China Standard Time",,,,,,"Standard query 0x0000 ANY DESKTOP-5756DN0.local, ""QM"" question",Normal
1935,67.269822,192.168.0.2,224.0.0.252,LLMNR,75,,,,,,1,"Jan 22, 2024 16:21:49.186178000 China Standard Time",,,,,,Standard query 0x9c74 ANY DESKTOP-5756DN0,Normal
1936,67.270234,192.168.0.2,224.0.0.251,MDNS,107,,,,,,1,"Jan 22, 2024 16:21:49.186590000 China Standard Time",,,,,,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal
1937,67.270783,192.168.0.2,224.0.0.251,MDNS,107,,,,,,1,"Jan 22, 2024 16:21:49.187139000 China Standard Time",,,,,,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal
1938,67.551699,192.168.0.2,192.168.0.1,COTP,145,0.311249,56667,102,22765,68845,128,"Jan 22, 2024 16:21:49.468055000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1939,67.552076,192.168.0.2,192.168.0.1,COTP,61,0.000377,56667,102,22856,68899,128,"Jan 22, 2024 16:21:49.468432000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1940,67.552255,192.168.0.2,192.168.0.1,COTP,61,0.000179,56667,102,22863,69161,128,"Jan 22, 2024 16:21:49.468611000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1941,67.702592,192.168.0.2,224.0.0.22,IGMPv3,54,,,,,,1,"Jan 22, 2024 16:21:49.618948000 China Standard Time",,,,,,Membership Report / Join group 224.0.0.252 for any sources,Normal
1942,67.71399,192.168.0.2,192.168.0.1,COTP,61,0.523659,56665,102,885,10833,128,"Jan 22, 2024 16:21:49.630346000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1943,67.779311,192.168.0.13,192.168.0.1,TCP,60,33.417562,39874,102,1,1,64,"Jan 22, 2024 16:21:49.695667000 China Standard Time",,,,,,[TCP Dup ACK 34#2] 39874  >  102 [ACK] Seq=1 Ack=1 Win=64053 Len=0,Abnormal
1944,67.779364,192.168.0.13,192.168.0.1,TCP,60,33.417554,53998,102,1,1,64,"Jan 22, 2024 16:21:49.695720000 China Standard Time",,,,,,[TCP Dup ACK 35#2] 53998  >  102 [ACK] Seq=1 Ack=1 Win=64069 Len=0,Abnormal
1945,67.864658,192.168.0.2,192.168.0.1,COTP,145,0.312403,56667,102,22870,69161,128,"Jan 22, 2024 16:21:49.781014000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1946,67.865099,192.168.0.2,192.168.0.1,COTP,61,0.000441,56667,102,22961,69215,128,"Jan 22, 2024 16:21:49.781455000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1947,67.865289,192.168.0.2,192.168.0.1,COTP,61,0.00019,56667,102,22968,69477,128,"Jan 22, 2024 16:21:49.781645000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1948,67.970033,192.168.0.13,192.168.0.1,S7COMM,85,0.958734,46408,102,1667,1259,64,"Jan 22, 2024 16:21:49.886389000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1949,67.970255,192.168.0.13,192.168.0.1,TCP,60,0.000222,46408,102,1698,1285,64,"Jan 22, 2024 16:21:49.886611000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1698 Ack=1285 Win=64069 Len=0,Abnormal
1950,67.971348,192.168.0.13,192.168.0.1,S7COMM,90,0.001093,46408,102,1698,1285,64,"Jan 22, 2024 16:21:49.887704000 China Standard Time",â\234\223,5,Write Var,1,378,ROSCTR:[Job     ] Function:[Write Var],Abnormal
1951,67.972661,192.168.0.13,192.168.0.1,S7COMM,85,0.001313,46408,102,1734,1307,64,"Jan 22, 2024 16:21:49.889017000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1952,68.000218,192.168.1.241,192.168.1.1,COTP,61,1.116743,62991,102,2823,6672,128,"Jan 22, 2024 16:21:49.916574000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1953,68.000671,192.168.1.241,192.168.1.1,COTP,146,0.000453,62991,102,2830,6672,128,"Jan 22, 2024 16:21:49.917027000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1954,68.01532,192.168.0.13,192.168.0.1,TCP,60,0.042659,46408,102,1765,1333,64,"Jan 22, 2024 16:21:49.931676000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1765 Ack=1333 Win=64069 Len=0,Abnormal
1955,68.174565,192.168.0.2,192.168.0.1,COTP,145,0.309276,56667,102,22975,69477,128,"Jan 22, 2024 16:21:50.090921000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1956,68.174946,192.168.0.2,192.168.0.1,COTP,61,0.000381,56667,102,23066,69531,128,"Jan 22, 2024 16:21:50.091302000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1957,68.175143,192.168.0.2,192.168.0.1,COTP,61,0.000197,56667,102,23073,69793,128,"Jan 22, 2024 16:21:50.091499000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1958,68.499778,192.168.0.2,192.168.0.1,COTP,145,0.324635,56667,102,23080,69793,128,"Jan 22, 2024 16:21:50.416134000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1959,68.500152,192.168.0.2,192.168.0.1,COTP,61,0.000374,56667,102,23171,69847,128,"Jan 22, 2024 16:21:50.416508000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1960,68.500311,192.168.0.2,192.168.0.1,TCP,54,0.000159,56667,102,23178,70109,128,"Jan 22, 2024 16:21:50.416667000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=23178 Ack=70109 Win=64240 Len=0,Normal
1961,68.500347,192.168.0.2,192.168.0.1,COTP,61,0.000036,56667,102,23178,70109,128,"Jan 22, 2024 16:21:50.416703000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1962,68.636176,192.168.1.241,192.168.1.1,COTP,61,0.635505,62991,102,2922,6721,128,"Jan 22, 2024 16:21:50.552532000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1963,68.711229,192.168.0.2,192.168.0.1,COTP,61,0.997239,56665,102,892,10963,128,"Jan 22, 2024 16:21:50.627585000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1964,68.81066,192.168.0.2,192.168.0.1,COTP,145,0.310313,56667,102,23185,70109,128,"Jan 22, 2024 16:21:50.727016000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1965,68.811423,192.168.0.2,192.168.0.1,COTP,61,0.000763,56667,102,23276,70163,128,"Jan 22, 2024 16:21:50.727779000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1966,68.811637,192.168.0.2,192.168.0.1,COTP,61,0.000214,56667,102,23283,70425,128,"Jan 22, 2024 16:21:50.727993000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1967,68.973893,192.168.0.13,192.168.0.1,S7COMM,85,0.958573,46408,102,1765,1333,64,"Jan 22, 2024 16:21:50.890249000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1968,68.974163,192.168.0.13,192.168.0.1,TCP,60,0.00027,46408,102,1796,1359,64,"Jan 22, 2024 16:21:50.890519000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1796 Ack=1359 Win=64069 Len=0,Abnormal
1969,68.975043,192.168.0.13,192.168.0.1,S7COMM,90,0.00088,46408,102,1796,1359,64,"Jan 22, 2024 16:21:50.891399000 China Standard Time",â\234\223,5,Write Var,1,378,ROSCTR:[Job     ] Function:[Write Var],Abnormal
1970,68.976533,192.168.0.13,192.168.0.1,S7COMM,85,0.00149,46408,102,1832,1381,64,"Jan 22, 2024 16:21:50.892889000 China Standard Time",â\234\223,0,Read Var,,378,ROSCTR:[Job     ] Function:[Read Var],Abnormal
1971,69.019846,192.168.0.13,192.168.0.1,TCP,60,0.043313,46408,102,1863,1407,64,"Jan 22, 2024 16:21:50.936202000 China Standard Time",,,,,,46408  >  102 [ACK] Seq=1863 Ack=1407 Win=64069 Len=0,Abnormal
1972,69.108632,192.168.1.241,192.168.1.1,COTP,61,0.472456,62991,102,2929,6808,128,"Jan 22, 2024 16:21:51.024988000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1973,69.125533,192.168.0.2,192.168.0.1,COTP,145,0.313896,56667,102,23290,70425,128,"Jan 22, 2024 16:21:51.041889000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1974,69.126212,192.168.0.2,192.168.0.1,COTP,61,0.000679,56667,102,23381,70479,128,"Jan 22, 2024 16:21:51.042568000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1975,69.126731,192.168.0.2,192.168.0.1,COTP,61,0.000519,56667,102,23388,70741,128,"Jan 22, 2024 16:21:51.043087000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1976,69.437361,192.168.0.2,192.168.0.1,COTP,145,0.31063,56667,102,23395,70741,128,"Jan 22, 2024 16:21:51.353717000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1977,69.437821,192.168.0.2,192.168.0.1,COTP,61,0.00046,56667,102,23486,70795,128,"Jan 22, 2024 16:21:51.354177000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1978,69.438005,192.168.0.2,192.168.0.1,COTP,61,0.000184,56667,102,23493,71057,128,"Jan 22, 2024 16:21:51.354361000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1979,69.520071,192.168.0.2,192.168.0.1,COTP,61,0.082066,56667,102,23500,71106,128,"Jan 22, 2024 16:21:51.436427000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1980,69.707349,192.168.0.2,192.168.0.1,COTP,61,0.99612,56665,102,899,11093,128,"Jan 22, 2024 16:21:51.623705000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1981,69.750445,192.168.0.2,192.168.0.1,COTP,145,0.230374,56667,102,23507,71106,128,"Jan 22, 2024 16:21:51.666801000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1982,69.751063,192.168.0.2,192.168.0.1,COTP,61,0.000618,56667,102,23598,71160,128,"Jan 22, 2024 16:21:51.667419000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
